location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,Это текст 2269,Это текст 2269,,FALSE,context_for_row_2269,,
,Это текст 2270,Это текст 2270,,FALSE,context_for_row_2270,,
,Это текст 2271,Это текст 2271,,FALSE,context_for_row_2271,,
,Это текст 2272,Это текст 2272,,FALSE,context_for_row_2272,,
,Это текст 2273,Это текст 2273,,FALSE,context_for_row_2273,,
,Это текст 2274,Это текст 2274,,FALSE,context_for_row_2274,,
,Это текст 2275,Это текст 2275,,FALSE,context_for_row_2275,,
,Это текст 2276,Это текст 2276,,FALSE,context_for_row_2276,,
,Это текст 2277,Это текст 2277,,FALSE,context_for_row_2277,,
,Это текст 2278,Это текст 2278,,FALSE,context_for_row_2278,,
,Это текст 2279,Это текст 2279,,FALSE,context_for_row_2279,,
,Это текст 2280,Это текст 2280,,FALSE,context_for_row_2280,,
,Это текст 2281,Это текст 2281,,FALSE,context_for_row_2281,,
,Это текст 2282,Это текст 2282,,FALSE,context_for_row_2282,,
,Это текст 2283,Это текст 2283,,FALSE,context_for_row_2283,,
,Это текст 2284,Это текст 2284,,FALSE,context_for_row_2284,,
,Это текст 2285,Это текст 2285,,FALSE,context_for_row_2285,,
,Это текст 2286,Это текст 2286,,FALSE,context_for_row_2286,,
,Это текст 2287,Это текст 2287,,FALSE,context_for_row_2287,,
,Это текст 2288,Это текст 2288,,FALSE,context_for_row_2288,,
,Это текст 2289,Это текст 2289,,FALSE,context_for_row_2289,,
,Это текст 2290,Это текст 2290,,FALSE,context_for_row_2290,,
,Это текст 2291,Это текст 2291,,FALSE,context_for_row_2291,,
,Это текст 2292,Это текст 2292,,FALSE,context_for_row_2292,,
,Это текст 2293,Это текст 2293,,FALSE,context_for_row_2293,,
,Это текст 2294,Это текст 2294,,FALSE,context_for_row_2294,,
,Это текст 2295,Это текст 2295,,FALSE,context_for_row_2295,,
,Это текст 2296,Это текст 2296,,FALSE,context_for_row_2296,,
,Это текст 2297,Это текст 2297,,FALSE,context_for_row_2297,,
,Это текст 2298,Это текст 2298,,FALSE,context_for_row_2298,,
,Это текст 2299,Это текст 2299,,FALSE,context_for_row_2299,,
,Это текст 2300,Это текст 2300,,FALSE,context_for_row_2300,,
,Это текст 2301,Это текст 2301,,FALSE,context_for_row_2301,,
,Это текст 2302,Это текст 2302,,FALSE,context_for_row_2302,,
,Это текст 2303,Это текст 2303,,FALSE,context_for_row_2303,,
,Это текст 2304,Это текст 2304,,FALSE,context_for_row_2304,,
,Это текст 2305,Это текст 2305,,FALSE,context_for_row_2305,,
,Это текст 2306,Это текст 2306,,FALSE,context_for_row_2306,,
,Это текст 2307,Это текст 2307,,FALSE,context_for_row_2307,,
,Это текст 2308,Это текст 2308,,FALSE,context_for_row_2308,,
,Это текст 2309,Это текст 2309,,FALSE,context_for_row_2309,,
,Это текст 2310,Это текст 2310,,FALSE,context_for_row_2310,,
,Это текст 2311,Это текст 2311,,FALSE,context_for_row_2311,,
,Это текст 2312,Это текст 2312,,FALSE,context_for_row_2312,,
,Это текст 2313,Это текст 2313,,FALSE,context_for_row_2313,,
,Это текст 2314,Это текст 2314,,FALSE,context_for_row_2314,,
,Это текст 2315,Это текст 2315,,FALSE,context_for_row_2315,,
,Это текст 2316,Это текст 2316,,FALSE,context_for_row_2316,,
,Это текст 2317,Это текст 2317,,FALSE,context_for_row_2317,,
,Это текст 2318,Это текст 2318,,FALSE,context_for_row_2318,,
,Это текст 2319,Это текст 2319,,FALSE,context_for_row_2319,,
,Это текст 2320,Это текст 2320,,FALSE,context_for_row_2320,,
,Это текст 2321,Это текст 2321,,FALSE,context_for_row_2321,,
,Это текст 2322,Это текст 2322,,FALSE,context_for_row_2322,,
,Это текст 2323,Это текст 2323,,FALSE,context_for_row_2323,,
,Это текст 2324,Это текст 2324,,FALSE,context_for_row_2324,,
,Это текст 2325,Это текст 2325,,FALSE,context_for_row_2325,,
,Это текст 2326,Это текст 2326,,FALSE,context_for_row_2326,,
,Это текст 2327,Это текст 2327,,FALSE,context_for_row_2327,,
,Это текст 2328,Это текст 2328,,FALSE,context_for_row_2328,,
,Это текст 2329,Это текст 2329,,FALSE,context_for_row_2329,,
,Это текст 2330,Это текст 2330,,FALSE,context_for_row_2330,,
,Это текст 2331,Это текст 2331,,FALSE,context_for_row_2331,,
,Это текст 2332,Это текст 2332,,FALSE,context_for_row_2332,,
,Это текст 2333,Это текст 2333,,FALSE,context_for_row_2333,,
,Это текст 2334,Это текст 2334,,FALSE,context_for_row_2334,,
,Это текст 2335,Это текст 2335,,FALSE,context_for_row_2335,,
,Это текст 2336,Это текст 2336,,FALSE,context_for_row_2336,,
,Это текст 2337,Это текст 2337,,FALSE,context_for_row_2337,,
,Это текст 2338,Это текст 2338,,FALSE,context_for_row_2338,,
,Это текст 2339,Это текст 2339,,FALSE,context_for_row_2339,,
,Это текст 2340,Это текст 2340,,FALSE,context_for_row_2340,,
,Это текст 2341,Это текст 2341,,FALSE,context_for_row_2341,,
,Это текст 2342,Это текст 2342,,FALSE,context_for_row_2342,,
,Это текст 2343,Это текст 2343,,FALSE,context_for_row_2343,,
,Это текст 2344,Это текст 2344,,FALSE,context_for_row_2344,,
,Это текст 2345,Это текст 2345,,FALSE,context_for_row_2345,,
,Это текст 2346,Это текст 2346,,FALSE,context_for_row_2346,,
,Это текст 2347,Это текст 2347,,FALSE,context_for_row_2347,,
,Это текст 2348,Это текст 2348,,FALSE,context_for_row_2348,,
,Это текст 2349,Это текст 2349,,FALSE,context_for_row_2349,,
,Это текст 2350,Это текст 2350,,FALSE,context_for_row_2350,,
,Это текст 2351,Это текст 2351,,FALSE,context_for_row_2351,,
,Это текст 2352,Это текст 2352,,FALSE,context_for_row_2352,,
,Это текст 2353,Это текст 2353,,FALSE,context_for_row_2353,,
,Это текст 2354,Это текст 2354,,FALSE,context_for_row_2354,,
,Это текст 2355,Это текст 2355,,FALSE,context_for_row_2355,,
,Это текст 2356,Это текст 2356,,FALSE,context_for_row_2356,,
,Это текст 2357,Это текст 2357,,FALSE,context_for_row_2357,,
,Это текст 2358,Это текст 2358,,FALSE,context_for_row_2358,,
,Это текст 2359,Это текст 2359,,FALSE,context_for_row_2359,,
,Это текст 2360,Это текст 2360,,FALSE,context_for_row_2360,,
,Это текст 2361,Это текст 2361,,FALSE,context_for_row_2361,,
,Это текст 2362,Это текст 2362,,FALSE,context_for_row_2362,,
,Это текст 2363,Это текст 2363,,FALSE,context_for_row_2363,,
,Это текст 2364,Это текст 2364,,FALSE,context_for_row_2364,,
,Это текст 2365,Это текст 2365,,FALSE,context_for_row_2365,,
,Это текст 2366,Это текст 2366,,FALSE,context_for_row_2366,,
,Это текст 2367,Это текст 2367,,FALSE,context_for_row_2367,,
,Это текст 2368,Это текст 2368,,FALSE,context_for_row_2368,,
,Это текст 2369,Это текст 2369,,FALSE,context_for_row_2369,,
,Это текст 2370,Это текст 2370,,FALSE,context_for_row_2370,,
,Это текст 2371,Это текст 2371,,FALSE,context_for_row_2371,,
,Это текст 2372,Это текст 2372,,FALSE,context_for_row_2372,,
,Это текст 2373,Это текст 2373,,FALSE,context_for_row_2373,,
,Это текст 2374,Это текст 2374,,FALSE,context_for_row_2374,,
,Это текст 2375,Это текст 2375,,FALSE,context_for_row_2375,,
,Это текст 2376,Это текст 2376,,FALSE,context_for_row_2376,,
,Это текст 2377,Это текст 2377,,FALSE,context_for_row_2377,,
,Это текст 2378,Это текст 2378,,FALSE,context_for_row_2378,,
,Это текст 2379,Это текст 2379,,FALSE,context_for_row_2379,,
,Это текст 2380,Это текст 2380,,FALSE,context_for_row_2380,,
,Это текст 2381,Это текст 2381,,FALSE,context_for_row_2381,,
,Это текст 2382,Это текст 2382,,FALSE,context_for_row_2382,,
,Это текст 2383,Это текст 2383,,FALSE,context_for_row_2383,,
,Это текст 2384,Это текст 2384,,FALSE,context_for_row_2384,,
,Это текст 2385,Это текст 2385,,FALSE,context_for_row_2385,,
,Это текст 2386,Это текст 2386,,FALSE,context_for_row_2386,,
,Это текст 2387,Это текст 2387,,FALSE,context_for_row_2387,,
,Это текст 2388,Это текст 2388,,FALSE,context_for_row_2388,,
,Это текст 2389,Это текст 2389,,FALSE,context_for_row_2389,,
,Это текст 2390,Это текст 2390,,FALSE,context_for_row_2390,,
,Это текст 2391,Это текст 2391,,FALSE,context_for_row_2391,,
,Это текст 2392,Это текст 2392,,FALSE,context_for_row_2392,,
,Это текст 2393,Это текст 2393,,FALSE,context_for_row_2393,,
,Это текст 2394,Это текст 2394,,FALSE,context_for_row_2394,,
,Это текст 2395,Это текст 2395,,FALSE,context_for_row_2395,,
,Это текст 2396,Это текст 2396,,FALSE,context_for_row_2396,,
,Это текст 2397,Это текст 2397,,FALSE,context_for_row_2397,,
,Это текст 2398,Это текст 2398,,FALSE,context_for_row_2398,,
,Это текст 2399,Это текст 2399,,FALSE,context_for_row_2399,,
,Это текст 2400,Это текст 2400,,FALSE,context_for_row_2400,,
,Это текст 2401,Это текст 2401,,FALSE,context_for_row_2401,,
,Это текст 2402,Это текст 2402,,FALSE,context_for_row_2402,,
,Это текст 2403,Это текст 2403,,FALSE,context_for_row_2403,,
,Это текст 2404,Это текст 2404,,FALSE,context_for_row_2404,,
,Это текст 2405,Это текст 2405,,FALSE,context_for_row_2405,,
,Это текст 2406,Это текст 2406,,FALSE,context_for_row_2406,,
,Это текст 2407,Это текст 2407,,FALSE,context_for_row_2407,,
,Это текст 2408,Это текст 2408,,FALSE,context_for_row_2408,,
,Это текст 2409,Это текст 2409,,FALSE,context_for_row_2409,,
,Это текст 2410,Это текст 2410,,FALSE,context_for_row_2410,,
,Это текст 2411,Это текст 2411,,FALSE,context_for_row_2411,,
,Это текст 2412,Это текст 2412,,FALSE,context_for_row_2412,,
,Это текст 2413,Это текст 2413,,FALSE,context_for_row_2413,,
,Это текст 2414,Это текст 2414,,FALSE,context_for_row_2414,,
,Это текст 2415,Это текст 2415,,FALSE,context_for_row_2415,,
,Это текст 2416,Это текст 2416,,FALSE,context_for_row_2416,,
,Это текст 2417,Это текст 2417,,FALSE,context_for_row_2417,,
,Это текст 2418,Это текст 2418,,FALSE,context_for_row_2418,,
,Это текст 2419,Это текст 2419,,FALSE,context_for_row_2419,,
,Это текст 2420,Это текст 2420,,FALSE,context_for_row_2420,,
,Это текст 2421,Это текст 2421,,FALSE,context_for_row_2421,,
,Это текст 2422,Это текст 2422,,FALSE,context_for_row_2422,,
,Это текст 2423,Это текст 2423,,FALSE,context_for_row_2423,,
,Это текст 2424,Это текст 2424,,FALSE,context_for_row_2424,,
,Это текст 2425,Это текст 2425,,FALSE,context_for_row_2425,,
,Это текст 2426,Это текст 2426,,FALSE,context_for_row_2426,,
,Это текст 2427,Это текст 2427,,FALSE,context_for_row_2427,,
,Это текст 2428,Это текст 2428,,FALSE,context_for_row_2428,,
,Это текст 2429,Это текст 2429,,FALSE,context_for_row_2429,,
,Это текст 2430,Это текст 2430,,FALSE,context_for_row_2430,,
,Это текст 2431,Это текст 2431,,FALSE,context_for_row_2431,,
,Это текст 2432,Это текст 2432,,FALSE,context_for_row_2432,,
,Это текст 2433,Это текст 2433,,FALSE,context_for_row_2433,,
,Это текст 2434,Это текст 2434,,FALSE,context_for_row_2434,,
,Это текст 2435,Это текст 2435,,FALSE,context_for_row_2435,,
,Это текст 2436,Это текст 2436,,FALSE,context_for_row_2436,,
,Это текст 2437,Это текст 2437,,FALSE,context_for_row_2437,,
,Это текст 2438,Это текст 2438,,FALSE,context_for_row_2438,,
,Это текст 2439,Это текст 2439,,FALSE,context_for_row_2439,,
,Это текст 2440,Это текст 2440,,FALSE,context_for_row_2440,,
,Это текст 2441,Это текст 2441,,FALSE,context_for_row_2441,,
,Это текст 2442,Это текст 2442,,FALSE,context_for_row_2442,,
,Это текст 2443,Это текст 2443,,FALSE,context_for_row_2443,,
,Это текст 2444,Это текст 2444,,FALSE,context_for_row_2444,,
,Это текст 2445,Это текст 2445,,FALSE,context_for_row_2445,,
,Это текст 2446,Это текст 2446,,FALSE,context_for_row_2446,,
,Это текст 2447,Это текст 2447,,FALSE,context_for_row_2447,,
,Это текст 2448,Это текст 2448,,FALSE,context_for_row_2448,,
,Это текст 2449,Это текст 2449,,FALSE,context_for_row_2449,,
,Это текст 2450,Это текст 2450,,FALSE,context_for_row_2450,,
,Это текст 2451,Это текст 2451,,FALSE,context_for_row_2451,,
,Это текст 2452,Это текст 2452,,FALSE,context_for_row_2452,,
,Это текст 2453,Это текст 2453,,FALSE,context_for_row_2453,,
,Это текст 2454,Это текст 2454,,FALSE,context_for_row_2454,,
,Это текст 2455,Это текст 2455,,FALSE,context_for_row_2455,,
,Это текст 2456,Это текст 2456,,FALSE,context_for_row_2456,,
,Это текст 2457,Это текст 2457,,FALSE,context_for_row_2457,,
,Это текст 2458,Это текст 2458,,FALSE,context_for_row_2458,,
,Это текст 2459,Это текст 2459,,FALSE,context_for_row_2459,,
,Это текст 2460,Это текст 2460,,FALSE,context_for_row_2460,,
,Это текст 2461,Это текст 2461,,FALSE,context_for_row_2461,,
,Это текст 2462,Это текст 2462,,FALSE,context_for_row_2462,,
,Это текст 2463,Это текст 2463,,FALSE,context_for_row_2463,,
,Это текст 2464,Это текст 2464,,FALSE,context_for_row_2464,,
,Это текст 2465,Это текст 2465,,FALSE,context_for_row_2465,,
,Это текст 2466,Это текст 2466,,FALSE,context_for_row_2466,,
,Это текст 2467,Это текст 2467,,FALSE,context_for_row_2467,,
,Это текст 2468,Это текст 2468,,FALSE,context_for_row_2468,,
,Это текст 2469,Это текст 2469,,FALSE,context_for_row_2469,,
,Это текст 2470,Это текст 2470,,FALSE,context_for_row_2470,,
,Это текст 2471,Это текст 2471,,FALSE,context_for_row_2471,,
,Это текст 2472,Это текст 2472,,FALSE,context_for_row_2472,,
,Это текст 2473,Это текст 2473,,FALSE,context_for_row_2473,,
,Это текст 2474,Это текст 2474,,FALSE,context_for_row_2474,,
,Это текст 2475,Это текст 2475,,FALSE,context_for_row_2475,,
,Это текст 2476,Это текст 2476,,FALSE,context_for_row_2476,,
,Это текст 2477,Это текст 2477,,FALSE,context_for_row_2477,,
,Это текст 2478,Это текст 2478,,FALSE,context_for_row_2478,,
,Это текст 2479,Это текст 2479,,FALSE,context_for_row_2479,,
,Это текст 2480,Это текст 2480,,FALSE,context_for_row_2480,,
,Это текст 2481,Это текст 2481,,FALSE,context_for_row_2481,,
,Это текст 2482,Это текст 2482,,FALSE,context_for_row_2482,,
,Это текст 2483,Это текст 2483,,FALSE,context_for_row_2483,,
,Это текст 2484,Это текст 2484,,FALSE,context_for_row_2484,,
,Это текст 2485,Это текст 2485,,FALSE,context_for_row_2485,,
,Это текст 2486,Это текст 2486,,FALSE,context_for_row_2486,,
,Это текст 2487,Это текст 2487,,FALSE,context_for_row_2487,,
,Это текст 2488,Это текст 2488,,FALSE,context_for_row_2488,,
,Это текст 2489,Это текст 2489,,FALSE,context_for_row_2489,,
,Это текст 2490,Это текст 2490,,FALSE,context_for_row_2490,,
,Это текст 2491,Это текст 2491,,FALSE,context_for_row_2491,,
,Это текст 2492,Это текст 2492,,FALSE,context_for_row_2492,,
,Это текст 2493,Это текст 2493,,FALSE,context_for_row_2493,,
,Это текст 2494,Это текст 2494,,FALSE,context_for_row_2494,,
,Это текст 2495,Это текст 2495,,FALSE,context_for_row_2495,,
,Это текст 2496,Это текст 2496,,FALSE,context_for_row_2496,,
,Это текст 2497,Это текст 2497,,FALSE,context_for_row_2497,,
,Это текст 2498,Это текст 2498,,FALSE,context_for_row_2498,,
,Это текст 2499,Это текст 2499,,FALSE,context_for_row_2499,,
,Это текст 2500,Это текст 2500,,FALSE,context_for_row_2500,,
,Это текст 2501,Это текст 2501,,FALSE,context_for_row_2501,,
,Это текст 2502,Это текст 2502,,FALSE,context_for_row_2502,,
,Это текст 2503,Это текст 2503,,FALSE,context_for_row_2503,,
,Это текст 2504,Это текст 2504,,FALSE,context_for_row_2504,,
,Это текст 2505,Это текст 2505,,FALSE,context_for_row_2505,,
,Это текст 2506,Это текст 2506,,FALSE,context_for_row_2506,,
,Это текст 2507,Это текст 2507,,FALSE,context_for_row_2507,,
,Это текст 2508,Это текст 2508,,FALSE,context_for_row_2508,,
,Это текст 2509,Это текст 2509,,FALSE,context_for_row_2509,,
,Это текст 2510,Это текст 2510,,FALSE,context_for_row_2510,,
,Это текст 2511,Это текст 2511,,FALSE,context_for_row_2511,,
,Это текст 2512,Это текст 2512,,FALSE,context_for_row_2512,,
,Это текст 2513,Это текст 2513,,FALSE,context_for_row_2513,,
,Это текст 2514,Это текст 2514,,FALSE,context_for_row_2514,,
,Это текст 2515,Это текст 2515,,FALSE,context_for_row_2515,,
,Это текст 2516,Это текст 2516,,FALSE,context_for_row_2516,,
,Это текст 2517,Это текст 2517,,FALSE,context_for_row_2517,,
,Это текст 2518,Это текст 2518,,FALSE,context_for_row_2518,,
,Это текст 2519,Это текст 2519,,FALSE,context_for_row_2519,,
,Это текст 2520,Это текст 2520,,FALSE,context_for_row_2520,,
,Это текст 2521,Это текст 2521,,FALSE,context_for_row_2521,,
,Это текст 2522,Это текст 2522,,FALSE,context_for_row_2522,,
,Это текст 2523,Это текст 2523,,FALSE,context_for_row_2523,,
,Это текст 2524,Это текст 2524,,FALSE,context_for_row_2524,,
,Это текст 2525,Это текст 2525,,FALSE,context_for_row_2525,,
,Это текст 2526,Это текст 2526,,FALSE,context_for_row_2526,,
,Это текст 2527,Это текст 2527,,FALSE,context_for_row_2527,,
,Это текст 2528,Это текст 2528,,FALSE,context_for_row_2528,,
,Это текст 2529,Это текст 2529,,FALSE,context_for_row_2529,,
,Это текст 2530,Это текст 2530,,FALSE,context_for_row_2530,,
,Это текст 2531,Это текст 2531,,FALSE,context_for_row_2531,,
,Это текст 2532,Это текст 2532,,FALSE,context_for_row_2532,,
,Это текст 2533,Это текст 2533,,FALSE,context_for_row_2533,,
,Это текст 2534,Это текст 2534,,FALSE,context_for_row_2534,,
,Это текст 2535,Это текст 2535,,FALSE,context_for_row_2535,,
,Это текст 2536,Это текст 2536,,FALSE,context_for_row_2536,,
,Это текст 2537,Это текст 2537,,FALSE,context_for_row_2537,,
,Это текст 2538,Это текст 2538,,FALSE,context_for_row_2538,,
,Это текст 2539,Это текст 2539,,FALSE,context_for_row_2539,,
,Это текст 2540,Это текст 2540,,FALSE,context_for_row_2540,,
,Это текст 2541,Это текст 2541,,FALSE,context_for_row_2541,,
,Это текст 2542,Это текст 2542,,FALSE,context_for_row_2542,,
,Это текст 2543,Это текст 2543,,FALSE,context_for_row_2543,,
,Это текст 2544,Это текст 2544,,FALSE,context_for_row_2544,,
,Это текст 2545,Это текст 2545,,FALSE,context_for_row_2545,,
,Это текст 2546,Это текст 2546,,FALSE,context_for_row_2546,,
,Это текст 2547,Это текст 2547,,FALSE,context_for_row_2547,,
,Это текст 2548,Это текст 2548,,FALSE,context_for_row_2548,,
,Это текст 2549,Это текст 2549,,FALSE,context_for_row_2549,,
,Это текст 2550,Это текст 2550,,FALSE,context_for_row_2550,,
,Это текст 2551,Это текст 2551,,FALSE,context_for_row_2551,,
,Это текст 2552,Это текст 2552,,FALSE,context_for_row_2552,,
,Это текст 2553,Это текст 2553,,FALSE,context_for_row_2553,,
,Это текст 2554,Это текст 2554,,FALSE,context_for_row_2554,,
,Это текст 2555,Это текст 2555,,FALSE,context_for_row_2555,,
,Это текст 2556,Это текст 2556,,FALSE,context_for_row_2556,,
,Это текст 2557,Это текст 2557,,FALSE,context_for_row_2557,,
,Это текст 2558,Это текст 2558,,FALSE,context_for_row_2558,,
,Это текст 2559,Это текст 2559,,FALSE,context_for_row_2559,,
,Это текст 2560,Это текст 2560,,FALSE,context_for_row_2560,,
,Это текст 2561,Это текст 2561,,FALSE,context_for_row_2561,,
,Это текст 2562,Это текст 2562,,FALSE,context_for_row_2562,,
,Это текст 2563,Это текст 2563,,FALSE,context_for_row_2563,,
,Это текст 2564,Это текст 2564,,FALSE,context_for_row_2564,,
,Это текст 2565,Это текст 2565,,FALSE,context_for_row_2565,,
,Это текст 2566,Это текст 2566,,FALSE,context_for_row_2566,,
,Это текст 2567,Это текст 2567,,FALSE,context_for_row_2567,,
,Это текст 2568,Это текст 2568,,FALSE,context_for_row_2568,,
,Это текст 2569,Это текст 2569,,FALSE,context_for_row_2569,,
,Это текст 2570,Это текст 2570,,FALSE,context_for_row_2570,,
,Это текст 2571,Это текст 2571,,FALSE,context_for_row_2571,,
,Это текст 2572,Это текст 2572,,FALSE,context_for_row_2572,,
,Это текст 2573,Это текст 2573,,FALSE,context_for_row_2573,,
,Это текст 2574,Это текст 2574,,FALSE,context_for_row_2574,,
,Это текст 2575,Это текст 2575,,FALSE,context_for_row_2575,,
,Это текст 2576,Это текст 2576,,FALSE,context_for_row_2576,,
,Это текст 2577,Это текст 2577,,FALSE,context_for_row_2577,,
,Это текст 2578,Это текст 2578,,FALSE,context_for_row_2578,,
,Это текст 2579,Это текст 2579,,FALSE,context_for_row_2579,,
,Это текст 2580,Это текст 2580,,FALSE,context_for_row_2580,,
,Это текст 2581,Это текст 2581,,FALSE,context_for_row_2581,,
,Это текст 2582,Это текст 2582,,FALSE,context_for_row_2582,,
,Это текст 2583,Это текст 2583,,FALSE,context_for_row_2583,,
,Это текст 2584,Это текст 2584,,FALSE,context_for_row_2584,,
,Это текст 2585,Это текст 2585,,FALSE,context_for_row_2585,,
,Это текст 2586,Это текст 2586,,FALSE,context_for_row_2586,,
,Это текст 2587,Это текст 2587,,FALSE,context_for_row_2587,,
,Это текст 2588,Это текст 2588,,FALSE,context_for_row_2588,,
,Это текст 2589,Это текст 2589,,FALSE,context_for_row_2589,,
,Это текст 2590,Это текст 2590,,FALSE,context_for_row_2590,,
,Это текст 2591,Это текст 2591,,FALSE,context_for_row_2591,,
,Это текст 2592,Это текст 2592,,FALSE,context_for_row_2592,,
,Это текст 2593,Это текст 2593,,FALSE,context_for_row_2593,,
,Это текст 2594,Это текст 2594,,FALSE,context_for_row_2594,,
,Это текст 2595,Это текст 2595,,FALSE,context_for_row_2595,,
,Это текст 2596,Это текст 2596,,FALSE,context_for_row_2596,,
,Это текст 2597,Это текст 2597,,FALSE,context_for_row_2597,,
,Это текст 2598,Это текст 2598,,FALSE,context_for_row_2598,,
,Это текст 2599,Это текст 2599,,FALSE,context_for_row_2599,,
,Это текст 2600,Это текст 2600,,FALSE,context_for_row_2600,,
,Это текст 2601,Это текст 2601,,FALSE,context_for_row_2601,,
,Это текст 2602,Это текст 2602,,FALSE,context_for_row_2602,,
,Это текст 2603,Это текст 2603,,FALSE,context_for_row_2603,,
,Это текст 2604,Это текст 2604,,FALSE,context_for_row_2604,,
,Это текст 2605,Это текст 2605,,FALSE,context_for_row_2605,,
,Это текст 2606,Это текст 2606,,FALSE,context_for_row_2606,,
,Это текст 2607,Это текст 2607,,FALSE,context_for_row_2607,,
,Это текст 2608,Это текст 2608,,FALSE,context_for_row_2608,,
,Это текст 2609,Это текст 2609,,FALSE,context_for_row_2609,,
,Это текст 2610,Это текст 2610,,FALSE,context_for_row_2610,,
,Это текст 2611,Это текст 2611,,FALSE,context_for_row_2611,,
,Это текст 2612,Это текст 2612,,FALSE,context_for_row_2612,,
,Это текст 2613,Это текст 2613,,FALSE,context_for_row_2613,,
,Это текст 2614,Это текст 2614,,FALSE,context_for_row_2614,,
,Это текст 2615,Это текст 2615,,FALSE,context_for_row_2615,,
,Это текст 2616,Это текст 2616,,FALSE,context_for_row_2616,,
,Это текст 2617,Это текст 2617,,FALSE,context_for_row_2617,,
,Это текст 2618,Это текст 2618,,FALSE,context_for_row_2618,,
,Это текст 2619,Это текст 2619,,FALSE,context_for_row_2619,,
,Это текст 2620,Это текст 2620,,FALSE,context_for_row_2620,,
,Это текст 2621,Это текст 2621,,FALSE,context_for_row_2621,,
,Это текст 2622,Это текст 2622,,FALSE,context_for_row_2622,,
,Это текст 2623,Это текст 2623,,FALSE,context_for_row_2623,,
,Это текст 2624,Это текст 2624,,FALSE,context_for_row_2624,,
,Это текст 2625,Это текст 2625,,FALSE,context_for_row_2625,,
,Это текст 2626,Это текст 2626,,FALSE,context_for_row_2626,,
,Это текст 2627,Это текст 2627,,FALSE,context_for_row_2627,,
,Это текст 2628,Это текст 2628,,FALSE,context_for_row_2628,,
,Это текст 2629,Это текст 2629,,FALSE,context_for_row_2629,,
,Это текст 2630,Это текст 2630,,FALSE,context_for_row_2630,,
,Это текст 2631,Это текст 2631,,FALSE,context_for_row_2631,,
,Это текст 2632,Это текст 2632,,FALSE,context_for_row_2632,,
,Это текст 2633,Это текст 2633,,FALSE,context_for_row_2633,,
,Это текст 2634,Это текст 2634,,FALSE,context_for_row_2634,,
,Это текст 2635,Это текст 2635,,FALSE,context_for_row_2635,,
,Это текст 2636,Это текст 2636,,FALSE,context_for_row_2636,,
,Это текст 2637,Это текст 2637,,FALSE,context_for_row_2637,,
,Это текст 2638,Это текст 2638,,FALSE,context_for_row_2638,,
,Это текст 2639,Это текст 2639,,FALSE,context_for_row_2639,,
,Это текст 2640,Это текст 2640,,FALSE,context_for_row_2640,,
,Это текст 2641,Это текст 2641,,FALSE,context_for_row_2641,,
,Это текст 2642,Это текст 2642,,FALSE,context_for_row_2642,,
,Это текст 2643,Это текст 2643,,FALSE,context_for_row_2643,,
,Это текст 2644,Это текст 2644,,FALSE,context_for_row_2644,,
,Это текст 2645,Это текст 2645,,FALSE,context_for_row_2645,,
,Это текст 2646,Это текст 2646,,FALSE,context_for_row_2646,,
,Это текст 2647,Это текст 2647,,FALSE,context_for_row_2647,,
,Это текст 2648,Это текст 2648,,FALSE,context_for_row_2648,,
,Это текст 2649,Это текст 2649,,FALSE,context_for_row_2649,,
,Это текст 2650,Это текст 2650,,FALSE,context_for_row_2650,,
,Это текст 2651,Это текст 2651,,FALSE,context_for_row_2651,,
,Это текст 2652,Это текст 2652,,FALSE,context_for_row_2652,,
,Это текст 2653,Это текст 2653,,FALSE,context_for_row_2653,,
,Это текст 2654,Это текст 2654,,FALSE,context_for_row_2654,,
,Это текст 2655,Это текст 2655,,FALSE,context_for_row_2655,,
,Это текст 2656,Это текст 2656,,FALSE,context_for_row_2656,,
,Это текст 2657,Это текст 2657,,FALSE,context_for_row_2657,,
,Это текст 2658,Это текст 2658,,FALSE,context_for_row_2658,,
,Это текст 2659,Это текст 2659,,FALSE,context_for_row_2659,,
,Это текст 2660,Это текст 2660,,FALSE,context_for_row_2660,,
,Это текст 2661,Это текст 2661,,FALSE,context_for_row_2661,,
,Это текст 2662,Это текст 2662,,FALSE,context_for_row_2662,,
,Это текст 2663,Это текст 2663,,FALSE,context_for_row_2663,,
,Это текст 2664,Это текст 2664,,FALSE,context_for_row_2664,,
,Это текст 2665,Это текст 2665,,FALSE,context_for_row_2665,,
,Это текст 2666,Это текст 2666,,FALSE,context_for_row_2666,,
,Это текст 2667,Это текст 2667,,FALSE,context_for_row_2667,,
,Это текст 2668,Это текст 2668,,FALSE,context_for_row_2668,,
,Это текст 2669,Это текст 2669,,FALSE,context_for_row_2669,,
,Это текст 2670,Это текст 2670,,FALSE,context_for_row_2670,,
,Это текст 2671,Это текст 2671,,FALSE,context_for_row_2671,,
,Это текст 2672,Это текст 2672,,FALSE,context_for_row_2672,,
,Это текст 2673,Это текст 2673,,FALSE,context_for_row_2673,,
,Это текст 2674,Это текст 2674,,FALSE,context_for_row_2674,,
,Это текст 2675,Это текст 2675,,FALSE,context_for_row_2675,,
,Это текст 2676,Это текст 2676,,FALSE,context_for_row_2676,,
,Это текст 2677,Это текст 2677,,FALSE,context_for_row_2677,,
,Это текст 2678,Это текст 2678,,FALSE,context_for_row_2678,,
